id,spend12,age,dist,pop,tripFreq,nMarketing
5241791.879,1395.71,67,3.049,57476,2.71,2
3505806.262,639.09,47,3.688,34842,1.56,0
2722812.258,1232.27,68,1.341,48204,1.1,0
3914495.681,1195.15,66,1.033,57594,0.69,0
3634029.796,467.08,40,4.533,52635,1.2,0
5534994.967,1111.39,64,9.474,39463,0.17,0
5895575.874,891.05,56,1.127,24243,2.1,0
1073347.938,676.17,49,5.695,27538,0.88,0
4709992.266,970.06,59,4.846,51149,0.34,0
3387292.905,677.61,49,10.115,32372,1.63,0
5498066.779,769.7,52,2.009,42583,2.51,0
2560613.912,530.52,40,1.465,48964,2.48,1
2324683.412,942.81,56,3.104,51294,2.71,1
3759397.633,1503.98,73,4.649,36553,0.49,1
5557726.27,825.41,54,4.327,46843,2.17,0
1537128.326,981.05,59,8.279,20367,1.88,0
5763979.886,619.32,47,5.78,46081,3,0
3904462.299,399.69,32,1.068,46059,0.07,1
5397739.302,1394.19,68,4.164,20421,0.72,2
5033987.719,1364.16,63,1.697,47312,0.6,3
3512325.107,427.83,38,2.778,38913,0.33,0
5180127.613,957.99,48,1.292,48740,2.32,3
5520703.793,1228.96,63,2.563,22399,1.01,2
1012561.496,536.06,42,7.078,25996,0.58,0
3314785.051,290.07,29,5.501,22781,0.77,0
1969146.246,1229.61,66,8.649,53224,1.22,1
1647508.482,1168.92,56,3.956,50870,2.1,3
1663109.008,658.12,49,1.235,35890,0.13,0
4607572.251,380.9,30,2.119,23515,1.84,1
3942049.844,662.11,45,1.081,42785,0.43,1
3677620.808,657.46,47,1.003,37030,1.41,0
4785201.027,1131.01,62,3.812,42923,1.87,1
3039472.602,694.12,50,2.035,39220,1.71,0
1436241.528,758.09,52,2.343,37638,0.15,0
5657974.981,576.23,41,8.084,26624,2.38,1
4615910.395,975.05,58,1.201,44189,1.78,1
2808172.49,1183.58,64,11.633,24710,1.91,1
3193928.919,802.77,51,4.806,48552,1.52,1
4311317.272,1063.49,63,4.087,23430,0.86,0
1160146.829,1088.92,63,2.147,23931,2.24,0
1089887.568,1096.8,63,6.045,36145,1.46,0
4695597.916,501.19,40,1.806,33398,1.48,0
1426342.636,973.92,60,4.81,26200,0.35,0
2150672.75,781.93,51,8.508,49538,0.09,1
2234207.354,705.82,36,5.179,53618,0.03,3
1134899.614,1394.4,72,1.074,50990,0.44,0
2875985.094,1053.09,57,8.337,35828,0.63,2
1442977.526,648.14,33,1.543,41207,0.16,3
2880973.621,545.57,43,1.303,28787,0.03,0
2124041.573,1068.16,60,1.309,33800,1.24,1
5058694.396,937.28,56,7.74,54373,2.6,1
1707801.321,702.65,47,9.413,35956,0.06,1
1148432.453,573.87,44,7.452,29108,1.09,0
2124145.783,828.04,54,3.474,33814,1.38,0
4839852.201,914.6,58,3.295,51402,0.52,0
4188620.154,996.19,59,1.84,55135,0.42,1
4926975.642,480.17,40,1.61,43525,2.62,0
2668057.133,578.46,45,1.689,24342,1.24,0
3886230.249,547.88,44,6.144,57912,1.57,0
2273299.782,441.07,36,7.295,22488,0.37,1
5107606.25,437.9,38,4.95,20884,2.26,0
2348230.087,858.57,53,3.461,29690,1.74,1
5463906.827,765.28,53,2.105,55826,0.41,0
4325580.584,766.65,52,4.81,33579,1.71,0
2239408.551,893.41,56,11.844,44099,2.46,0
5917723.981,549.64,43,6.7,39347,2.71,0
4484194.706,569.64,37,11.764,55461,2.37,2
4334657.858,816.13,51,1.568,23427,0.87,1
2599084.102,619.64,46,1.062,20211,0.75,0
2721892.121,484,38,1.329,36901,2.39,1
2539068.014,861.57,54,2.786,33872,2.48,1
1123721.432,737.36,51,3.43,49598,2.71,0
1120956.668,783.64,51,1.51,37304,1.71,1
5052383.305,1358.86,71,1.044,40717,0.53,0
2422633.958,1382.45,72,1.786,24380,0.37,0
2129827.707,757.17,52,1.274,48759,0.59,0
4413621.54,451.57,36,3.716,52998,2.57,1
2899951.348,631.26,47,7.522,29856,0.21,0
5441196.494,1459.63,72,11.108,23149,2.08,1
4234686.712,702.63,49,5.386,24690,0.87,0
3734215.895,924.19,58,1.553,22631,2.09,0
4325696.975,248.01,28,2.471,48242,0.37,0
3676036.978,800.76,53,9.059,38514,2,0
1874052.016,914.42,55,4.843,56396,2.53,1
3102494.988,613.57,44,1.107,35287,2.71,1
3459995.142,375,32,10.666,25629,2.88,1
2545181.951,438.4,37,6.33,40435,1.32,0
5548534.764,492.06,40,8.814,45832,0.54,0
5310350.971,814.36,54,1.069,59563,0.73,0
2386955.597,743.36,52,5.011,33238,1.71,0
5108197,556.69,43,1.142,43199,1.77,0
4096961.859,533.95,42,12.154,36011,1.49,0
4211388.274,637.35,47,1.179,23576,2.54,0
4741301.431,790.72,50,1.711,39330,1.45,1
4080298.243,1525.54,76,1.913,58069,2.66,0
1949438.179,391.88,35,9.755,27158,0.65,0
4509630.766,549.14,44,3.054,31246,2.24,0
3125833.352,973.3,58,4.515,34904,0.35,1
5168374.824,1168.08,65,1.114,37363,0.83,0
2612907.742,629.41,45,10.68,45258,0.71,1
5859217.569,574.36,45,10.235,54991,1.89,0
3329453.278,918.94,56,2.436,57561,1.2,1
5667769.194,1063.53,62,5.957,41819,2.57,0
4160044.473,1198.51,61,2.055,27862,2.99,2
2887928.226,531.73,39,1.003,52052,2.01,1
1620019.534,900.7,55,2.503,34006,1.03,1
5142200.149,681.83,47,2.631,33810,2.91,1
3560957.227,588.82,45,1.275,25502,2.19,0
3325341.913,545.35,41,4.062,56498,2.43,1
5618005.333,1225.9,58,6.385,31499,1.26,3
3115975.473,633.52,46,1.066,29006,1.86,0
1113630.35,1248.65,58,2.063,42453,1.58,3
4835363.948,655.84,47,7.074,58280,2.09,0
1149546.901,455.82,36,4.34,57153,2.12,1
5240601.459,422.3,34,7.73,43525,1.48,1
1499524.865,759.67,50,2.992,32165,0.16,1
2896746.245,1099.35,64,2.472,44114,2.34,0
2995058.868,688.45,46,10.182,25469,0.38,1
4890424.821,917.82,47,1.203,45372,0.09,3
1130226.926,419.58,38,2.235,38139,1.37,0
3457215.249,833.13,55,6.779,49594,2.3,0
5221520.361,1857.2,82,6.194,46102,2.15,1
5661097.944,1365.77,70,3.116,27758,0.2,1
5325016.625,523.23,42,1.138,48448,1.18,0
4364036.139,866.38,56,1.015,39143,1.36,0
1996591.201,906.81,57,2.032,37063,2.86,0
3847255.416,465.69,40,2.539,44743,2.42,0
1830713.577,460.73,35,1.952,23024,2.73,1
4253555.917,504.29,42,2.868,28010,1.11,0
2712685.52,975.32,60,11.244,41212,1.79,0
1493586.961,746.3,52,2.882,49109,1.68,0
2061713.533,370.74,32,1.035,50579,0.34,1
3957697.3,422.08,37,1,41722,1.14,0
3587080.43,840,55,10.844,44593,2.35,0
4821413.539,482.81,37,3.351,39815,2.58,1
4352791.491,1039.74,61,1.521,57839,2.81,0
3003700.505,1162.7,64,1.476,50505,2.45,1
1317075.528,739.85,51,10.575,32222,0.82,0
2874324.087,674.1,46,3.447,21993,0.68,1
1306024.055,597.8,45,4.669,59931,1.09,0
5186526.905,726.75,50,3.518,51526,1.3,0
2431887.001,733.29,50,11.64,52882,2.44,0
4981164.845,451.75,38,6.041,31502,2.91,0
4111039.03,1110.45,64,8.809,20478,2.88,0
4245318.482,1005.63,58,7.963,20643,0.45,1
3619968.546,425.95,37,2.319,43098,1.99,0
5636283.237,1064.73,61,2.18,54091,0.3,1
5496054.432,743.86,52,4.221,40219,1.2,0
4737207.999,685.35,46,2.973,59669,0.7,1
3775730.022,525.73,43,1.644,53822,1.33,0
2778442.725,1002.07,58,7.223,58128,0.98,1
1275429.288,552.57,44,2.312,20514,1.66,0
5696095.447,1197.53,65,7.986,29417,2.57,1
3064385.784,501.83,37,7.39,47988,1.94,1
5950387.307,930.21,58,10.801,46032,2.54,0
1036514.717,1169.92,60,11.296,45431,2.88,2
5595785.767,423.49,36,7.437,52399,2.47,0
1796962.118,622.6,43,2.911,51958,2.88,1
1866447.253,443.09,19,1.878,43177,0.17,3
2491686.733,501.79,41,7.684,59409,1.96,0
4988312.329,834.45,49,5.737,27201,0.69,2
2052454.512,465.94,40,10.664,53764,0.17,0
4843978.583,533.36,42,8.967,49577,0.28,0
3677884.088,680.35,49,3.676,51741,2.79,0
3745164.155,793.66,50,2.137,36163,2.13,1
2350624.318,513.5,38,2.235,35498,2.56,1
5700351.212,677.21,48,6.831,24439,1.07,0
5445375.722,821.54,54,6.957,38543,0.45,0
5613346.631,676.42,49,1.945,33993,1.42,0
2509433.396,759.38,50,1.349,28971,2.99,1
2799441.883,711.47,48,1.045,34898,0.43,1
4928686.914,1039.65,61,7.918,42572,0.69,0
2546662.562,1085.73,63,1.717,31138,2.42,0
5996349.718,910.69,46,2.45,42209,1.68,3
1148578.647,542.36,44,1.922,58471,0.38,0
2527129.639,674.16,48,1.084,48917,0.83,0
1636105.078,576.26,45,2.323,33823,2.2,0
4023312.991,920.04,57,1.256,58519,1.96,0
2619664.551,733.36,51,2.692,20020,0.21,0
5710021.309,547.59,40,3.797,49428,2.94,1
5398344.862,663.17,48,6.918,43896,1.37,0
2572920.067,1008.46,50,6.301,29476,0.82,3
2872065.858,530.47,39,1.231,48659,1.62,1
3523611.158,780.86,39,7.533,21523,1.87,3
3583102.068,376.94,32,3.006,22576,2.08,1
2000638.863,852.2,53,2.282,46472,2.57,1
3148804,839.84,54,8.939,35164,2.26,0
2946076.106,674.17,48,1.087,44696,0.7,0
5944179.448,544.52,43,5.006,24641,0.82,0
4437712.295,681.22,49,2.448,20218,1.65,0
2054054.922,478.22,39,1.164,37243,1.54,0
3242184.842,1094.39,62,6.962,54475,1.73,1
5453850.456,583.67,42,4.5,40277,0.64,1
4131406.177,919.01,57,2.626,36024,2.14,0
3431306.612,285.25,30,1.654,51466,2.39,0
2450568.162,398.83,33,10.218,23385,1.73,1
2269221.811,540.72,42,1.649,36860,1.09,0
2956006.393,283.93,28,9.699,46460,2.79,0
3007241.392,465.09,40,3.4,23047,2.96,0
5877074.438,543.43,36,7.495,40715,1.2,2
5971736.48,461.85,35,3.164,22226,2.89,1
3048539.395,386.58,35,4.884,31770,0.1,0
3814093.024,740.24,49,3.139,45307,2.78,1
1155706.839,688.61,46,1.846,48139,0.6,1
4869931.245,1010.11,60,11.384,40366,1.78,0
5924509.658,1065.98,63,3.588,50341,2.32,0
2672130.17,516.39,41,1.599,51512,0.79,0
3294853.295,930.97,58,10.304,25081,2.93,0
2150149.589,472.69,39,3.365,49269,0.52,0
5605200.65,823.82,52,2.089,34449,0.93,1
3785552.628,1101.18,61,2.418,44230,1.73,1
4064189.141,846.87,56,1.047,42575,0.29,0
2186488.827,669.43,49,9.647,26345,2.47,0
3340786.265,885.58,57,3.147,45107,2.91,0
5529972.27,1335.22,62,8.941,23525,0.72,3
3921178.805,558.57,43,1.018,59372,2.58,0
1288564.159,651.87,47,2.536,35672,2.57,0
1916247.992,888.01,55,8.009,28520,0.88,1
3592045.343,541.1,42,2.42,31086,0.9,0
2972134.274,1130.92,62,7.672,26436,1.28,1
3443071.066,469.59,37,4.891,46113,2.85,1
1757330.884,833.07,48,10.536,30465,1.04,2
5605955.337,648.16,47,4.046,47536,0.54,0
4582850.964,469.4,41,2.044,55914,0.07,0
4982512.014,673.41,48,12.072,41384,0.29,0
2846589.235,621.9,47,2.554,45755,0.75,0
3863695.562,1071.29,62,2.236,50463,1.18,0
2946119.884,1127.88,63,4.585,53156,2.87,1
5549026.478,670.26,48,1.143,29885,1.04,0
4213722.423,828.63,55,2.383,30493,0.95,0
5426909.925,670.03,48,2.676,29627,2.68,0
1345272.573,719.89,50,2.846,28848,2.66,0
5041754.778,606.4,45,5.701,30910,0.83,0
1337411.611,696.12,50,2.783,32334,1.13,0
3268285.68,706.48,49,4.361,26072,2.9,0
1900529.6,316.22,32,2.157,59533,2.8,0
4170681.227,602.21,39,8.434,47168,2.29,2
4816187.622,734.28,48,5.695,32876,1.04,1
1810981.515,513.5,41,10.084,20812,2.12,0
1782800.789,972.43,57,1.864,56446,1.38,1
5351395.544,1196.74,67,7.141,54828,0.16,0
2093588.944,445.53,39,9.608,37409,0.25,0
3954440.013,692.09,49,5.403,29835,0.09,0
4504198.825,1129.22,62,11.034,31833,2.19,1
5104199.408,395.25,36,9.542,57951,2.16,0
4586560.042,1511.76,73,12.094,27687,2.09,1
3076220.273,946.96,59,1.186,44115,1.27,0
3657193.788,398.63,35,8.953,23610,2.42,0
1016231.071,832.35,54,2.439,36792,2.65,0
2260498.617,341.96,33,3.425,55155,1.53,0
1776144.6,549.02,43,1.299,32511,1.44,0
5394198.956,646.2,45,2.424,42350,1.64,1
2017555.814,1229.17,58,7.032,47364,2.54,3
3917642.021,920.07,56,8.714,26778,0.91,1
5022366.932,461.66,40,10.103,58214,1.32,0
2323582.912,1160.04,63,5.691,35862,1.02,1
3028713.642,829.13,52,1.656,37465,2.83,1
2901792.244,1487.35,73,1.992,31411,2.08,1
2204756.354,1265.09,69,5.958,40846,0.13,0
5210348.522,701.25,47,4.902,53311,2.02,1
1035496.774,620.8,43,10.482,43163,1.72,1
3382076.827,663.2,46,1.968,31503,2.14,1
5372578.581,777.32,51,8.946,48487,0.84,1
3834393.26,859.57,54,2.375,32641,2.25,1
3504123.086,426.18,36,5.331,58041,1.97,0
5372605.749,721.68,50,3.078,41855,0.26,0
3621469.786,930.35,56,2.569,49114,0.39,1
1462755.511,420.16,38,5.997,38824,0.76,0
1672857.518,271.44,25,2.865,32321,1.96,1
1215104.625,888.75,54,3.306,56892,1.32,1
3897636.322,1218.39,57,11.538,59435,2.17,3
1374595.326,581.44,41,1.438,20512,2.08,1
1546202.146,651.49,48,1.342,59509,2.28,0
1134902.506,773.93,39,9.496,48125,2.34,3
3248286.121,859.22,53,2.91,53279,0.25,1
5013895.771,406.46,37,1.826,22813,0.14,0
1473103.886,777.46,52,2.751,34786,1.87,0
1108633.207,875.56,45,8.65,20803,1.92,3
5329983.647,246.02,25,1.242,49841,0.45,0
3911019.704,1103.55,61,4.507,24815,2.31,1
1783951.195,511.78,39,1.819,31264,1.59,1
3572017.547,782.43,51,6.538,36713,2.34,1
5712320.145,839.82,54,2.205,45179,2.91,0
5295366.413,1269.63,69,5.956,24166,0.43,0
4072358.35,702.73,49,5.967,34818,0.98,0
4106147.432,953.19,58,3.174,32984,1.78,0
4851036.796,893.82,54,2.747,41836,1.37,1
3796117.318,936.25,56,9.952,45825,0.64,1
1523175.742,804.34,53,7.859,27887,2.47,0
1803641.848,1192.61,67,4.499,43097,0.28,0
5605089.099,1332.18,69,1.834,32648,2.22,1
5294146.923,828.71,53,3.556,34206,0.7,1
4841846.469,816.5,51,1.148,41252,2.32,1
1107966.129,404.16,37,1.479,41758,2.37,0
5500149.044,650.44,48,1.521,55021,2.75,0
3110277.984,426.15,34,3.519,35326,0.19,1
5078102.64,589.08,45,7.882,45102,2.62,0
1829952.119,667.66,49,3.929,50241,0.9,0
4511647.722,349.86,30,2.642,50040,2.49,1
1732919.048,911.67,55,1.532,28637,2.89,1
4918254.42,740.77,51,1.14,38426,0.83,0
2111526.61,828.63,55,1.033,46941,1.01,0
1589832.513,801.15,53,2.386,59531,0.93,0
5753130.15,130.66,18,10.629,55034,1.03,0
4176637.059,721.86,51,9.092,32579,2.4,0
3352168.526,530.01,43,9.322,27307,2.54,0
1602113.608,853.66,56,2.143,21005,1.34,0
3400974.289,857.78,53,2.513,40820,2.93,1
2840199.111,873.96,45,12.1,33037,2.98,3
5545013.226,1534.57,74,1.284,20984,2.99,1
1764363.171,462.02,38,2.512,32010,1.38,0
5277712.422,493.64,39,2.938,23166,0.15,1
5536906.836,1319.88,70,1.636,41967,1.77,0
5499294.601,785.06,53,1.052,36538,2.22,0
3574727.527,554.84,43,4.555,40604,1.53,0
3083901.778,906.66,57,11.431,26322,1.11,0
3345877.243,528.8,43,1.423,42543,2.21,0
1986282.121,216.98,26,1.519,25874,0.31,0
2648897.368,666.2,45,8.693,56628,1.87,1
5776946.128,215.6,25,10.399,28211,2.73,0
3924125.131,1222.25,58,2.237,21657,1.38,3
4092838.879,694.66,50,8.416,51817,1.21,0
3476441.136,890.57,56,2.179,42629,2.13,0
3590931.308,692.28,47,1.163,28778,2.78,1
2626206.856,565.71,43,2.607,20197,1.47,0
3764086.933,688.38,49,2.744,51643,2.83,0
1088915.533,814.5,52,3.666,44132,0.97,1
1284863.255,648.9,48,1.618,38831,1.21,0
2943671.723,766.37,49,9.886,59341,2.61,1
1550296.074,354.87,30,4.059,37371,0.61,1
1290471.574,751.28,52,1.466,23875,1.01,0
1963024.287,548.08,44,6.046,40589,1.35,0
4082609.425,666.17,45,1.986,27895,2.13,1
3968125.659,319.85,31,6.075,32071,2.17,0
3988428.395,482,41,9.338,25472,1.47,0
5532978.832,870.73,54,7.134,37767,0.99,1
3227619.68,1236.07,66,4.82,27601,2.84,1
4606430.183,918.58,58,1.73,22036,1.64,0
2187541.251,666.7,48,2.161,52821,1.96,0
1711478.905,506.07,38,5.623,55623,1.22,1
5283278.368,457.19,36,7.859,29790,0.81,1
1375315.936,460.92,40,4.252,31535,0.64,0
1108375.734,565.24,45,2.053,37542,0.69,0
1611958.103,876.32,56,9.263,53949,2.6,0
4467893.871,625.08,47,6.178,30711,0.64,0
3302341.77,922.07,55,5.025,37369,0.53,1
2351006.234,698.74,50,1.973,30267,2.16,0
3275475.911,373.83,31,5.348,41367,1.48,1
3552382.387,734.6,48,1.012,40932,0.26,1
2098292.322,1118.61,62,1.624,34930,1.71,1
3000471.291,638.98,47,10.32,29822,0.3,0
4645924.416,816.65,41,8.801,40273,2.68,3
1819221.628,942.8,57,9.368,47991,1.74,1
5817209.722,364.69,31,5.255,59572,0.52,1
5715692.803,771.47,39,5.126,37364,1.33,3
2790438.66,883.32,57,4.671,43718,1.64,0
2969743.716,1073.37,58,2.091,45472,1.38,2
2281207.106,416.68,36,7.208,22033,2.3,0
2532987.673,1105.42,62,9.185,38326,0.38,1
1657912.114,554.69,40,11.108,44552,3,1
5905556.568,1143.84,55,4.305,49554,1.91,3
3992629.111,672.63,49,10.881,47500,1.21,0
4742736.902,511.97,41,1.149,46946,1.71,0
1359719.407,572.53,42,2.926,46422,0.03,1
3904281.387,973.71,59,10.971,32769,2.37,0
4074665.435,706.39,49,2.405,22553,2.24,0
3425907.226,768,50,2.821,38546,2.82,1
4916175.903,635.33,46,5.667,42069,2.37,0
3730882.498,796.1,53,3.219,22322,0.37,0
4083048.896,652.36,48,11.794,48545,1.09,0
2994854.382,909.24,56,3.081,43737,0.41,1
2104485.189,870.3,56,1.607,28615,1.61,0
2249830.803,1270.42,67,7.294,53349,0.59,1
2243610.791,1072.98,52,2.32,46573,1.6,3
5134553.05,646.48,47,2.055,36282,0.12,0
3942798.951,749.92,51,1.851,36346,1.28,0
4445032.868,737.1,48,2.531,21158,1.47,1
5671091.955,720.57,50,4.766,47195,1.8,0
4357062.839,1321.01,70,7.46,23799,0.78,0
5202981.157,561.18,41,11.806,47889,2.2,1
3360576.844,574.73,41,3.054,38099,1.36,1
3731690.399,504.1,42,2.494,28966,1.58,0
5517635.666,927.58,53,3.006,28419,0.64,2
5846337.604,736.38,49,1.079,28135,1.22,1
1435107.708,544.27,41,9.9,58321,2.35,1
3988828.905,1140.77,63,5.558,39403,2.54,1
5699760.535,506.77,42,6.163,24662,2.34,0
1632831.859,327.91,31,1.051,27868,2.33,0
5631308.515,446.7,38,10.956,51445,2.46,0
1122575.081,276.09,25,3.364,49066,2.67,1
5116832.601,768.2,53,1.906,27772,0.86,0
5103156.567,671,49,2.665,59942,2.6,0
1477816.144,501.48,41,2.333,57367,1.76,0
1298380.938,1034.32,61,2.227,46272,0.34,0
4044783.205,700.08,50,1.009,21754,0.07,0
2790593.89,832.9,48,9.408,36371,1.04,2
2060472.269,784.64,50,1.599,55164,0.96,1
4092177.525,594.9,46,1.553,42022,1.76,0
2765588.09,468.99,36,1.453,33466,2.51,1
5222211.709,468.04,36,7.16,39331,2.36,1
2361926.228,684.08,49,2.181,40930,2.5,0
5812513.844,888.66,56,3.543,51256,2.69,0
1038042.758,865.16,56,4.282,52564,1.82,0
3480221.88,524.77,43,2.733,39791,0.7,0
2519819.673,1030.11,62,1.174,31587,0.01,0
1499838.776,941.37,58,9.975,49119,0.15,0
1709426.552,824.74,54,1.409,56783,1.62,0
5515247.932,694.79,50,1.552,28803,0.56,0
3773146.406,829.44,55,1.723,30831,1.5,0
3970260.557,738.33,51,2.839,54772,3,0
1926971.355,1265.69,68,1.257,55885,2.21,0
5417041.81,706.34,47,6.452,58870,0.09,1
3343444.908,472.7,37,1.937,44088,1.41,1
5798449.844,479.6,36,3.795,21497,2.59,1
5723686.614,1160.61,65,11.133,53837,0.16,0
2573718.613,427.78,35,5.83,50694,0.11,1
1571448.432,675.46,48,11.578,45097,0.81,0
3627523.29,1156.31,56,4.556,30517,2.13,3
1241146.022,1008.01,58,1.398,27964,2.41,1
4864109.224,1153.98,55,10.111,31374,1.51,3
3638216.76,770.61,53,1.037,35519,1.89,0
4372558.288,912.92,58,10.022,42550,1.68,0
1857584.664,327.57,31,2.601,58461,1.51,0
5766807.348,1034.71,59,8.165,53807,2.01,1
1853768.047,637.85,47,3.157,58853,2.35,0
4296984.836,1045.28,60,1.389,50851,1.98,1
5036596.097,675.05,49,2.427,55117,2.71,0
1816922.496,783.18,51,2.971,21175,2.02,1
3814934.973,580.15,44,7.56,44753,2.56,0
3061072.306,750.33,52,4.234,57517,1.99,0
5512627.855,1068.21,60,6.398,36509,1.28,1
3275439.812,588.64,45,1.31,42633,1.05,0
1695449.68,689.85,50,4.412,31108,0.9,0
4990452.331,697.59,42,8.262,22082,0.27,2
4263785.635,1112.5,64,2.032,28433,0.39,0
3389816.511,874.43,50,1.374,44650,1.9,2
3448073.701,570.17,44,1.532,36221,1.88,0
5592202.5,975.65,59,2.035,27794,0.59,0
1522752.65,645.38,47,9.367,51656,2.53,0
2956827.076,974.43,60,1.02,47582,1.43,0
1873586.861,514.67,42,1.512,33658,2.43,0
2083798.819,522.51,41,6.282,25463,2.95,0
3110183.474,1097.05,54,2.382,44002,0.22,3
5924539.657,759.29,51,3.356,52223,2.42,0
3782830.542,952.52,56,2.472,36728,1.62,1
1895606.728,1042.69,62,3.512,57888,2.18,0
2614168.466,1025.95,61,7.936,23403,0.86,0
1223416.241,803.67,52,1.367,52760,1.9,1
4658439.874,852.39,44,2.847,59099,1.67,3
3462115.651,703.82,47,11.751,57866,0.54,1
2178162.47,504.55,42,1.111,36756,1.01,0
1630172.533,1044.54,60,5.357,21829,1.26,1
2398871.785,1224.57,67,1.144,50420,0.14,0
5609039.803,850.12,55,6.482,23811,0.26,0
3928162.982,699.66,50,3.059,34885,2.44,0
2754117.812,649.84,48,1.276,57524,0.17,0
5467162.578,951.03,47,1.721,38092,0.41,3
2375223.638,350.67,34,1.989,35286,2.97,0
2106363.569,1227.01,63,1.803,56172,1.81,2
2506229.371,538.77,42,8.067,20857,0.68,0
5437235.788,915.34,57,1.545,49558,0.52,0
1854339.891,715.43,50,7.314,58272,1.89,0
1631213.639,1512.1,75,3.891,49786,1.58,0
1726432.417,667.91,49,5.333,25064,2.83,0
5646215.494,388.77,36,6.281,29004,0.9,0
1263562.014,1079.08,61,3.539,25326,0.91,1
1332468.761,948.12,58,2.557,54126,1.3,0
4950884.527,822.15,54,7.914,28012,2.76,0
3781864.64,288.2,28,9.047,43074,0.91,0
2287226.602,555.37,44,1.408,31442,1.69,0
1299033.604,659.13,48,2.717,50666,0.74,0
4809808.162,769.58,53,2.334,49462,0.37,0
5926190.239,703.33,50,9.042,38297,2.73,0
2162399.189,1047.51,62,3.747,21613,2.24,0
4080368.211,1133.53,64,9.032,28660,2.04,0
5138706.569,876.64,54,8.273,38021,1.93,1
4358346.926,1298.09,67,2.109,38783,2.47,1
2811310.637,858.38,56,8.79,39093,0.49,0
5827415.682,993.76,54,2.071,57275,1.92,2
5289334.014,825.33,54,10.814,56421,1.75,0
4687588.598,574.54,45,2.702,45541,2.78,0
4617912.447,969.14,49,9.822,53576,0.82,3
3475546.683,891.88,55,3.628,42505,2.2,1
1045426.715,810.62,53,7.22,41101,2.59,0
4956545.56,471.09,40,3.958,44624,2.28,0
1387188.467,758.23,50,1.158,51647,1.92,1
3798225.019,1144.98,65,1.298,22813,2.43,0
4485534.005,534.08,39,1.353,40114,1.9,1
4965365.012,774.69,53,3.203,25697,0.16,0
4780861.25,504.02,42,4.245,51516,1.94,0
4292465.34,595.4,42,2.002,58444,1.78,1
3569170.985,1432.25,71,2.231,37362,2.56,1
3783507.465,557.95,43,12.076,43376,0.21,0
5500943.332,746.02,51,1.191,43458,0.17,0
3293639.526,721.37,48,6.81,52570,2.45,1
5991168.584,615.6,44,6.72,48298,1.75,1
4793197.073,530.23,41,1.514,44341,0.03,1
2830048.164,1034.94,59,1.331,52059,0.39,1
5255002.609,564.51,41,8.223,32781,2.7,1
4564233.247,1211.12,65,2.584,30318,1.34,1
3597960.422,1042.98,61,7.452,35534,3,0
1211809.194,854.16,56,10.912,25836,1.07,0
5801553.375,649.73,48,1.156,35947,1.86,0
3262644.276,1056.61,60,1.122,47122,1.3,1
3604102.208,904.03,55,1.187,49802,2.07,1
1934777.034,1202.46,67,1.315,43674,2.41,0
1096998.626,561.76,44,1.658,28332,2.73,0
1961851.758,538.96,43,2.227,34213,2.7,0
2777298.762,704.18,50,11.495,32806,0.31,0
2441375.868,1027.29,61,5.949,56739,1.32,0
5773900.689,596.96,44,1.276,27508,0.09,1
3972881.135,919.96,57,3.221,23993,2.4,0
5374959.067,1014.5,55,2.923,59926,0.12,2
4618848.275,885,55,2.916,33867,0.51,1
3291705.612,941.74,53,3.719,23806,2.25,2
4182398.465,351.39,32,8.6,47052,1.85,0
2515179.98,337.09,33,4.376,57327,2.58,0
5789641.47,680.13,47,3.77,37989,0.51,1
5681025.478,562.81,44,3.908,44122,0.9,0
1780659.356,802.46,53,3.914,45645,1.24,0
2861292.605,708.06,47,4.148,29697,0.16,1
